# Everyday and chat Polish for the glide and candidate engines: words a person types in a
# message that the AOSP corpus lacks or under-rates (ok, emoji, whatsapp, chat abbreviations).
# Merged into pl.txt by
#   scripts/build-wordlist.py app/src/main/assets/dictionaries/pl.txt app/src/main/assets/dictionaries/pl.txt --boost scripts/wordlists/pl-everyday.tsv
# A boost only raises or adds; tiers: 200 greetings and replies, 180 messaging verbs, time
# words, chat, apps and tech, 165 colloquialisms and abbreviations (and any 2- or 3-letter
# slang). Letters only, no names, no obscene words, lowercase.


# greetings and replies
ok	200
okej	200
cześć	200
siema	200
hej	165
elo	165
nara	165
pa	165
dzięki	200
dziękuję	200
spoko	200
super	200
jasne	200
tak	200
nie	200
lol	200
pozdro	200
buziaki	200
buziak	200

# messaging verbs and time
napisz	180
piszę	180
pisałem	180
pisałam	180
wyślij	180
wyślę	180
wysłałem	180
wysłałam	180
zadzwoń	180
zadzwonię	180
dzwonię	180
zaraz	180
potem	180
jutro	180
dzisiaj	180
dziś	180
wczoraj	180
teraz	180
już	165
jeszcze	180
może	180
chyba	180

# chat, apps and tech
app	165
apka	180
apki	180
aplikacja	180
emoji	180
selfie	180
screenshot	180
screen	180
link	180
wiadomość	180
wiadomości	180
wifi	180
whatsapp	180
messenger	180
insta	180
instagram	180
tiktok	180
youtube	180
zoom	180
google	180
update	180
bug	165
mail	180
maila	180
email	180
telefon	180
komórka	180
laptop	180

# colloquialisms and abbreviations
xd	165
dzieki	165
sory	165
sorki	165
sorka	165
fajnie	165
fajny	165
mega	165
serio	165
ziomek	165
ziom	165
stary	165
kurde	165
kurczę	165
nwm	165
wgl	165
ogarnąć	165
ogarniam	165
ogarnę	165
luz	165
luzik	165
ekstra	165
czaisz	165
czaję	165

# everyday words
wieczorem	165
rano	165
kolacja	165
obiad	165
śniadanie	165
kawa	165
praca	165
biuro	165
dom	165
domu	165
hajs	165
kolega	165
koleżanka	165
znajomi	165
rodzina	165
wakacje	165
urodziny	165
prezent	165
zakupy	165
metro	165
autobus	165
taksówka	165
pociąg	165
spóźnię	165
spóźniony	165
zmęczony	165
zmęczona	165
chory	165
zajęty	165
zajęta	165
wolny	165
zadowolony	165
przepraszam	165
gratulacje	165
dobranoc	165
dzień	165
dobry	165
wieczór	165
czemu	165
dlaczego	165
jak	165
kiedy	165
gdzie	165
ile	165
naprawdę	165
bardzo	165
dobrze	165
źle	165
smacznie	165
śmieszne	165
weekend	165
impreza	165
piwo	165
pizza	165
serial	165

# more chat words
siemka	165
hejka	165
narka	165
dzięks	165
